id,formatted_address,lat,lng,location_type,record_date,grade,record_type
255112,"""5 Shelley Rd, Wellesley Hills, MA 02481, USA""",42.317392,-71.252411,"""ROOFTOP""",2003-06-16 00:00:00,3,2014_leak
246975,"""15 Newbury St, Revere, MA 02151, USA""",42.414572,-71.02719,"""ROOFTOP""",2003-06-16 00:00:00,3,2014_leak
255091,"""50 Emerson Rd, Wellesley Hills, MA 02481, USA""",42.318304,-71.256297,"""ROOFTOP""",2003-06-16 00:00:00,3,2014_leak
246998,"""53 Bicknell St, Quincy, MA 02169, USA""",42.251281,-70.963686,"""ROOFTOP""",2003-06-17 00:00:00,3,2014_leak
247040,"""Park Ave & Yeamans St, Revere, MA 02151, USA""",42.411033,-71.016287,"""APPROXIMATE""",2003-06-17 00:00:00,3,2014_leak
255081,"""Walnut St & Hunting St, Wellesley, MA 02481, USA""",42.321749,-71.256342,"""APPROXIMATE""",2003-06-17 00:00:00,3,2014_leak
247175,"""21 Spring St, Marion, MA 02738, USA""",41.708459,-70.768277,"""RANGE_INTERPOLATED""",2003-06-17 00:00:00,3,2014_leak
247313,"""150 Ruggles St, Boston, MA 02120, USA""",42.333821,-71.086984,"""RANGE_INTERPOLATED""",2003-06-18 00:00:00,3,2014_leak
247049,"""50 Lind St, Quincy, MA 02169, USA""",42.258659,-70.968867,"""ROOFTOP""",2003-06-18 00:00:00,3,2014_leak
247085,"""54 Yeamans St, Revere, MA 02151, USA""",42.409306,-71.014864,"""ROOFTOP""",2003-06-18 00:00:00,3,2014_leak
247282,"""130 Mt Pleasant Ave, Boston, MA 02119, USA""",42.325183,-71.076404,"""ROOFTOP""",2003-06-19 00:00:00,3,2014_leak
247812,"""Pond St & Bancroft Rd, Cohasset, MA 02025, USA""",42.233544,-70.804738,"""APPROXIMATE""",2003-06-19 00:00:00,3,2014_leak
247297,"""35 Moreland St, Roxbury, MA 02119, USA""",42.324974,-71.081195,"""ROOFTOP""",2003-06-19 00:00:00,3,2014_leak
248939,"""62 Lantz Ave, Whitman, MA 02382, USA""",42.072936,-70.941746,"""RANGE_INTERPOLATED""",2003-06-21 00:00:00,3,2014_leak
247199,"""221 Palmer St, Quincy, MA 02169, USA""",42.256887,-70.970798,"""ROOFTOP""",2003-06-23 00:00:00,3,2014_leak
247979,"""Washington St & Dale St, Boston, MA 02119, USA""",42.323439,-71.089534,"""APPROXIMATE""",2003-06-23 00:00:00,3,2014_leak
247198,"""215 Palmer St, Quincy, MA 02169, USA""",42.257091,-70.970909,"""ROOFTOP""",2003-06-23 00:00:00,3,2014_leak
247809,"""6 Hugh Strain Rd, Cohasset, MA 02025, USA""",42.228207,-70.81527,"""ROOFTOP""",2003-06-23 00:00:00,3,2014_leak
247836,"""105 Dudley St, Cambridge, MA 02140, USA""",42.395814,-71.133342,"""ROOFTOP""",2003-06-23 00:00:00,3,2014_leak
247855,"""10 Montrose St, Roxbury, MA 02119, USA""",42.32376,-71.081235,"""ROOFTOP""",2003-06-24 00:00:00,3,2014_leak
247378,"""Boston Ave & College Ave, Medford, MA 02155, USA""",42.406805,-71.116789,"""APPROXIMATE""",2003-06-24 00:00:00,3,2014_leak
247692,"""9 Locust Rd, Cohasset, MA 02025, USA""",42.228029,-70.798204,"""ROOFTOP""",2003-06-25 00:00:00,3,2014_leak
247974,"""Washington St & Circuit St, Boston, MA 02119, USA""",42.32571,-71.087898,"""APPROXIMATE""",2003-06-25 00:00:00,3,2014_leak
247689,"""90 Beechwood St, Cohasset, MA 02025, USA""",42.226758,-70.798341,"""ROOFTOP""",2003-06-25 00:00:00,3,2014_leak
247690,"""151 Beechwood St, Cohasset, MA 02025, USA""",42.224876,-70.802674,"""ROOFTOP""",2003-06-25 00:00:00,3,2014_leak
247472,"""12 Cushman Ave, Revere, MA 02151, USA""",42.414662,-71.010047,"""ROOFTOP""",2003-06-26 00:00:00,3,2014_leak
247694,"""205 Sohier St, Cohasset, MA 02025, USA""",42.238262,-70.817612,"""ROOFTOP""",2003-06-26 00:00:00,3,2014_leak
247864,"""10 Rockland St, Boston, MA 02119, USA""",42.321661,-71.083016,"""ROOFTOP""",2003-06-26 00:00:00,3,2014_leak
